Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_4	GO:0043232~intracellular non-membrane-bounded organelle	92	65.71428571428571	1.575385920208279E-27	XPO1, TUBB2B, TUBB2A, CNOT3, RANGAP1, GLI2, OFD1, NDE1, PARN, RAD21, DKC1, INTS6, NSMCE3, CEP290, RPL10, TLK2, RANBP2, TUBG1, TUBA1A, DYNC1H1, ASPM, TUBB3, USH2A, DISC1, STAG1, KIF13B, KIF2A, KIF14, MRI1, PPP2R1A, NUP133, KRR1, KIF11, KIF5C, CEP41, EXOSC3, PCM1, MCM4, MCM6, MKS1, SASS6, KIF1A, TBCD, CC2D2A, NOL11, MAPRE2, BBS4, RAD21L1, KIF4A, DNAH17, DNAH3, CEP164, AKAP9, POLA2, POT1, WDR19, TUBGCP5, NIPBL, DDX3X, PPP2CA, EIF3E, TUBA3E, PAFAH1B1, CLASP1, PAFAH1B2, ZWILCH, DCX, TERF2, TUBB4A, TBC1D31, DVL3, SMG6, NIN, TAOK2, CEP135, AHI1, BIRC6, CENPE, CENPJ, YWHAE, KIF3C, CTC1, SMC3, CSPP1, TUBA8, SYNE1, EIF4E, CCT4, WDR62, MCPH1, NINL, SMC1A	137	4026	17359	2.895464154528412	4.174772688551939E-25	4.174772688551939E-25	2.0653290507953295E-24
GOTERM_CC_4	GO:0044430~cytoskeletal part	57	40.714285714285715	3.2926783480882587E-24	TUBB2B, TUBB2A, RANGAP1, GLI2, OFD1, NDE1, CEP290, TUBG1, RANBP2, TLK2, TUBA1A, DYNC1H1, USH2A, DISC1, TUBB3, ASPM, KIF2A, KIF13B, KIF14, KIF11, KIF5C, CEP41, PCM1, MKS1, KIF1A, SASS6, TBCD, MAPRE2, BBS4, KIF4A, DNAH17, DNAH3, AKAP9, CEP164, TUBGCP5, PPP2CA, PAFAH1B1, CLASP1, TUBA3E, DCX, TUBB4A, TBC1D31, NIN, CEP135, BIRC6, AHI1, CENPE, KIF3C, CENPJ, YWHAE, SMC3, CSPP1, TUBA8, CCT4, WDR62, MCPH1, NINL	137	1547	17359	4.668621631695912	8.725597622433885E-22	4.3627988112169425E-22	4.316697362848324E-21
GOTERM_CC_4	GO:0005856~cytoskeleton	63	45.0	6.012788963643495E-23	TUBB2B, TUBB2A, RANGAP1, GLI2, OFD1, NDE1, INTS6, CEP290, TLK2, TUBG1, RANBP2, TUBA1A, DYNC1H1, USH2A, DISC1, TUBB3, ASPM, KIF2A, KIF13B, KIF14, PPP2R1A, KIF11, KIF5C, CEP41, PCM1, MKS1, SASS6, KIF1A, TBCD, CC2D2A, MAPRE2, BBS4, KIF4A, DNAH17, DNAH3, AKAP9, CEP164, WDR19, TUBGCP5, PPP2CA, CLASP1, TUBA3E, PAFAH1B1, DCX, TUBB4A, TBC1D31, NIN, TAOK2, CEP135, BIRC6, AHI1, CENPE, CENPJ, YWHAE, KIF3C, SMC3, CSPP1, SYNE1, TUBA8, CCT4, WDR62, MCPH1, NINL	137	2054	17359	3.8863709052658515	1.5933890753655263E-20	5.311296917885087E-21	7.88275911547606E-20
GOTERM_CC_4	GO:0005829~cytosol	73	52.142857142857146	2.9248527631726618E-18	XPO1, PPP2R5D, CNOT3, IQGAP3, SAE1, RANGAP1, GLI2, OFD1, NDE1, PARN, RAD21, PPP1R1B, COL4A3BP, RPL10, CEP290, ARHGAP11B, TUBG1, RANBP2, TUBA1A, DYNC1H1, STAG1, KIF2A, KIF13B, KIF14, MRI1, PPP2R1A, NUP133, KIF11, CCDC88A, AIFM1, CEP41, EXOSC3, PCM1, MKS1, CC2D2A, BBS4, KIF4A, AKAP9, CEP164, AMER1, TUBGCP5, SET, DDX3X, EIF3G, PPP2CA, EIF3E, PAFAH1B1, CLASP1, PAFAH1B2, ZWILCH, DCX, TUBB4A, DIXDC1, DVL3, SMG9, UPF2, SMG6, TAOK1, CEP135, AHI1, CENPE, KIF3C, CENPJ, YWHAE, SMC3, DOCK4, ATP7A, CCT4, EIF4E, PSMD12, CSNK1E, NINL, SMC1A	137	3399	17359	2.721296302261507	7.750859822407553E-16	1.9377149556018883E-16	3.834478462446109E-15
GOTERM_CC_4	GO:0099513~polymeric cytoskeletal fiber	35	25.0	4.942165845043501E-18	KIF4A, TUBB2B, TUBB2A, DNAH17, DNAH3, NDE1, TUBGCP5, TUBA3E, PAFAH1B1, CLASP1, TLK2, TUBG1, TUBA1A, DYNC1H1, DCX, DISC1, TUBB4A, TUBB3, ASPM, KIF13B, KIF2A, KIF14, KIF11, NIN, KIF5C, CENPE, KIF3C, CENPJ, CSPP1, KIF1A, TUBA8, CCT4, TBCD, NINL, MAPRE2	137	704	17359	6.299404860650299	1.3096739489365279E-15	2.6193478978730557E-16	6.479173491830698E-15
GOTERM_CC_4	GO:0005875~microtubule associated complex	18	12.857142857142856	2.2667798923038846E-15	KIF14, KIF4A, KIF11, DNAH17, KIF5C, DNAH3, CENPE, KIF3C, YWHAE, KIF1A, NDE1, PAFAH1B1, RANBP2, DYNC1H1, DCX, DISC1, KIF13B, KIF2A	137	149	17359	15.30701023857346	5.88418203051333E-13	9.803269307440132E-14	2.90878432451791E-12
GOTERM_CC_4	GO:0005871~kinesin complex	13	9.285714285714286	2.1429718291835687E-14	KIF14, KIF4A, KIF11, KIF5C, CENPE, KIF3C, YWHAE, KIF1A, NDE1, PAFAH1B1, DISC1, KIF2A, KIF13B	137	58	17359	28.40007550969041	5.678235659445363E-12	8.111289417911394E-13	2.808864252301646E-11
GOTERM_CC_4	GO:0005815~microtubule organizing center	29	20.714285714285715	1.1508458515641272E-13	BBS4, CEP164, AKAP9, OFD1, NDE1, TUBGCP5, CEP290, CLASP1, PAFAH1B1, TUBG1, DYNC1H1, USH2A, DISC1, TBC1D31, KIF2A, NIN, CEP135, CEP41, AHI1, BIRC6, PCM1, CENPJ, CSPP1, MKS1, SASS6, CCT4, WDR62, MCPH1, NINL	137	647	17359	5.6793397939958705	3.0509483828211614E-11	3.813727111889875E-12	1.5093482019779003E-10
GOTERM_CC_4	GO:0044446~intracellular organelle part	107	76.42857142857142	2.5156299719934366E-13	XPO1, TUBB2B, TUBB2A, PPP2R5D, INTS1, RANGAP1, SAE1, RAD21, COL4A3BP, INTS6, RPL10, CEP290, TUBG1, PTBP2, TLK2, ASPM, DISC1, STAG1, KIF13B, KRR1, NUP133, KIF5C, PCM1, MKS1, BBS4, KIF4A, RAD21L1, DNAH17, CEP164, CCNG1, NIPBL, DDX3X, EIF3E, CLASP1, TUBB4A, TBC1D31, DVL3, NIN, TAOK2, SMG6, KIF3C, CTC1, CSPP1, ATP7A, SYNE1, CCT4, WDR62, PRICKLE2, MCPH1, SMC1A, GLI2, OFD1, IMMP2L, MCM8, PARN, NDE1, DKC1, NSMCE3, RANBP2, TUBA1A, DYNC1H1, TUBB3, USH2A, KIF2A, KIF14, MRI1, PPP2R1A, KIF11, AIFM1, CEP41, EXOSC3, UBN2, MCM4, MCM6, SASS6, KIF1A, TBCD, NOL11, MAPRE2, DNAH3, AKAP9, POLA2, POT1, WDR19, TUBGCP5, SET, PPP2CA, TUBA3E, PAFAH1B1, PAFAH1B2, DCX, ZWILCH, TERF2, UPF2, CEP135, BIRC6, AHI1, CENPE, CENPJ, YWHAE, SMC3, TUBA8, PSMD12, CSNK1E, MBOAT7, NINL, SSR4	137	8233	17359	1.646758061956467	6.666778240571603E-11	7.407519042601507E-12	3.2981395392539525E-10
GOTERM_CC_4	GO:0005813~centrosome	25	17.857142857142858	7.772422979304118E-13	BBS4, AKAP9, CEP164, OFD1, NDE1, TUBGCP5, CEP290, CLASP1, PAFAH1B1, TUBG1, DYNC1H1, DISC1, KIF2A, TBC1D31, NIN, CEP135, CEP41, AHI1, PCM1, CENPJ, CSPP1, MKS1, SASS6, CCT4, WDR62	137	496	17359	6.386493407110902	2.059757919781191E-10	2.059752368666068E-11	1.0189959986917074E-9
