Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_4	GO:0022402~cell cycle process	33	86.8421052631579	4.615567570921944E-30	XPO1, CEP164, RANGAP1, AKAP9, OFD1, NDE1, RAD21, TUBGCP5, PPP2CA, CEP290, PAFAH1B1, CLASP1, RANBP2, TUBG1, ZWILCH, DYNC1H1, TUBA1A, TUBB4A, STAG1, KIF2A, PPP2R1A, NUP133, TAOK1, CEP135, CEP41, CENPE, PCM1, YWHAE, CENPJ, SMC3, CSNK1E, NINL, SMC1A	38	1357	16415	10.50488694100764	3.027812326524795E-27	3.027812326524795E-27	6.900057812819329E-27
GOTERM_BP_4	GO:0000278~mitotic cell cycle	30	78.94736842105263	3.6039816410459983E-29	CEP164, AKAP9, OFD1, NDE1, RAD21, TUBGCP5, PPP2CA, CEP290, PAFAH1B1, CLASP1, RANBP2, TUBG1, ZWILCH, DYNC1H1, TUBA1A, TUBB4A, KIF2A, STAG1, PPP2R1A, NUP133, CEP135, CEP41, CENPE, PCM1, YWHAE, CENPJ, SMC3, CSNK1E, NINL, SMC1A	38	968	16415	13.387614180078295	2.364211956526175E-26	1.1821059782630875E-26	5.387784123500468E-26
GOTERM_BP_4	GO:1902589~single-organism organelle organization	32	84.21052631578947	5.546293986536997E-26	XPO1, CEP164, RANGAP1, AKAP9, OFD1, NDE1, RAD21, TUBGCP5, CEP290, PAFAH1B1, CLASP1, RANBP2, TUBG1, DYNC1H1, ZWILCH, STAG1, KIF2A, PPP2R1A, NUP133, TAOK1, CEP135, CEP41, AHI1, CENPE, PCM1, YWHAE, CENPJ, SMC3, MKS1, CC2D2A, NINL, SMC1A	38	1612	16415	8.575159984328065	3.63836885516827E-23	1.2127896183894234E-23	8.291450307237777E-23
GOTERM_BP_4	GO:0044839~cell cycle G2/M phase transition	19	50.0	1.733928446115494E-25	PPP2R1A, CEP135, CEP41, CEP164, AKAP9, PCM1, CENPJ, YWHAE, OFD1, NDE1, CSNK1E, NINL, CEP290, PAFAH1B1, CLASP1, TUBG1, DYNC1H1, TUBA1A, TUBB4A	38	197	16415	41.66243654822335	1.1374570606517641E-22	2.8436426516294103E-23	2.5921419928641816E-22
GOTERM_BP_4	GO:0044772~mitotic cell cycle phase transition	20	52.63157894736842	1.9254502406992067E-19	PPP2R1A, CEP135, CEP41, CEP164, AKAP9, CENPE, PCM1, CENPJ, YWHAE, OFD1, NDE1, CSNK1E, NINL, CEP290, PAFAH1B1, CLASP1, TUBG1, DYNC1H1, TUBA1A, TUBB4A	38	514	16415	16.808314560720866	1.2630953578986797E-16	2.526190715797359E-17	2.878458125113667E-16
GOTERM_BP_4	GO:0000819~sister chromatid segregation	16	42.10526315789473	4.662487150661757E-19	PPP2R1A, NUP133, XPO1, TAOK1, CENPE, RANGAP1, SMC3, NDE1, RAD21, PAFAH1B1, CLASP1, RANBP2, ZWILCH, SMC1A, KIF2A, STAG1	38	224	16415	30.855263157894736	3.0585915708341124E-16	5.097652618056854E-17	6.970200391772676E-16
GOTERM_BP_4	GO:0098813~nuclear chromosome segregation	16	42.10526315789473	1.9603534162140573E-17	PPP2R1A, NUP133, XPO1, TAOK1, CENPE, RANGAP1, SMC3, NDE1, RAD21, PAFAH1B1, CLASP1, RANBP2, ZWILCH, SMC1A, KIF2A, STAG1	38	287	16415	24.082156611039796	1.2859918410364216E-14	1.837131201480602E-15	2.930636741329948E-14
GOTERM_BP_4	GO:0000226~microtubule cytoskeleton organization	16	42.10526315789473	7.561691571902264E-15	PPP2R1A, XPO1, CEP135, AKAP9, PCM1, CENPJ, OFD1, NDE1, TUBGCP5, CC2D2A, NINL, PAFAH1B1, CLASP1, TUBG1, DYNC1H1, KIF2A	38	428	16415	16.148548942449583	4.952482868247898E-12	6.190603585309873E-13	1.1290968160437842E-11
GOTERM_BP_4	GO:0070925~organelle assembly	16	42.10526315789473	3.5024431136626552E-12	CEP135, CEP41, AHI1, CEP164, CENPE, PCM1, CENPJ, OFD1, MKS1, TUBGCP5, CC2D2A, CEP290, PAFAH1B1, CLASP1, DYNC1H1, KIF2A	38	653	16415	10.584347545740307	2.2975878977149478E-9	2.552875688621725E-10	5.2359561131254395E-9
GOTERM_BP_4	GO:0007067~mitotic nuclear division	14	36.84210526315789	4.73262516383708E-12	PPP2R1A, CENPE, CEP164, SMC3, OFD1, NDE1, RAD21, TUBGCP5, PAFAH1B1, CLASP1, SMC1A, ZWILCH, KIF2A, STAG1	38	431	16415	14.031627793381364	3.104624113348109E-9	3.104624335392714E-10	7.075107166798489E-9
GOTERM_BP_4	GO:0007010~cytoskeleton organization	18	47.368421052631575	8.043331133682188E-11	PPP2R1A, XPO1, CEP135, AKAP9, PCM1, CENPJ, OFD1, NDE1, TUBGCP5, CC2D2A, NINL, PAFAH1B1, CLASP1, TUBG1, DYNC1H1, TUBA1A, TUBB4A, KIF2A	38	1144	16415	6.796788737578211	5.2764260849436084E-8	4.79675110742761E-9	1.2024405915411762E-7
GOTERM_BP_4	GO:0031023~microtubule organizing center organization	9	23.684210526315788	2.541605286749099E-10	OFD1, XPO1, NDE1, TUBGCP5, CEP135, PAFAH1B1, CLASP1, PCM1, CENPJ	38	123	16415	31.60783055198973	1.6672932756645054E-7	1.3894111638990125E-8	3.7995818713554286E-7
GOTERM_BP_4	GO:0048285~organelle fission	14	36.84210526315789	4.518487826266989E-10	PPP2R1A, CENPE, CEP164, SMC3, OFD1, NDE1, RAD21, TUBGCP5, PAFAH1B1, CLASP1, SMC1A, ZWILCH, KIF2A, STAG1	38	622	16415	9.722880352005415	2.9641275622882546E-7	2.280098432283495E-8	6.754928061347698E-7
GOTERM_BP_4	GO:0010927~cellular component assembly involved in morphogenesis	11	28.947368421052634	6.625671754737855E-10	MKS1, CEP135, CC2D2A, CEP41, CEP290, AHI1, PAFAH1B1, CLASP1, CEP164, PCM1, CENPJ	38	294	16415	16.162280701754387	4.3464400412140947E-7	3.1046006543355986E-8	9.905070319504716E-7
GOTERM_BP_4	GO:0051276~chromosome organization	16	42.10526315789473	1.406495084584307E-8	PPP2R1A, NUP133, XPO1, TAOK1, CENPE, RANGAP1, SMC3, NDE1, RAD21, PAFAH1B1, CLASP1, RANBP2, ZWILCH, SMC1A, KIF2A, STAG1	38	1184	16415	5.837482219061166	9.2265652710255E-6	6.151069998905356E-7	2.102644217627514E-5
GOTERM_BP_4	GO:0042384~cilium assembly	9	23.684210526315788	1.5170332943060797E-8	MKS1, CEP135, CC2D2A, CEP41, CEP290, AHI1, CEP164, PCM1, CENPJ	38	206	16415	18.8726366888094	9.951688998421915E-6	6.219834638443444E-7	2.2678936439923802E-5
GOTERM_BP_4	GO:0044782~cilium organization	9	23.684210526315788	3.231551724534739E-8	MKS1, CEP135, CC2D2A, CEP41, CEP290, AHI1, CEP164, PCM1, CENPJ	38	227	16415	17.126709946672847	2.119875496975343E-5	1.2469980263940528E-6	4.8310177169774704E-5
GOTERM_BP_4	GO:0000902~cell morphogenesis	14	36.84210526315789	1.5685561470728145E-6	CEP135, CEP41, AHI1, CEP164, PCM1, CENPJ, OFD1, MKS1, CSNK1E, PPP2CA, CC2D2A, CEP290, CLASP1, PAFAH1B1	38	1240	16415	4.877122241086587	0.001028444427641495	5.7163568294660294E-5	0.0023448924804103655
GOTERM_BP_4	GO:0007052~mitotic spindle organization	5	13.157894736842104	1.8835675038993908E-6	CLASP1, SMC1A, DYNC1H1, SMC3, KIF2A	38	40	16415	53.99671052631579	0.001234858380359194	6.503059311502302E-5	0.002815808398193287
GOTERM_BP_4	GO:0032989~cellular component morphogenesis	14	36.84210526315789	3.1876707673775814E-6	CEP135, CEP41, AHI1, CEP164, PCM1, CENPJ, OFD1, MKS1, CSNK1E, PPP2CA, CC2D2A, CEP290, CLASP1, PAFAH1B1	38	1321	16415	4.578070839475676	0.002088930497753605	1.0455030204992166E-4	0.004765312874022154
GOTERM_BP_4	GO:0030031~cell projection assembly	9	23.684210526315788	3.399071757573892E-6	MKS1, CEP135, CC2D2A, CEP41, CEP290, AHI1, CEP164, PCM1, CENPJ	38	419	16415	9.278671021228488	0.0022273107167708472	1.0617507077170796E-4	0.005081332956147211
GOTERM_BP_4	GO:0051298~centrosome duplication	5	13.157894736842104	3.634971356493722E-6	OFD1, NDE1, TUBGCP5, CEP135, CENPJ	38	47	16415	45.95464725643897	0.0023817047734298047	1.0838255999157109E-4	0.00543397453047767
GOTERM_BP_4	GO:0048858~cell projection morphogenesis	11	28.947368421052634	7.248779995860264E-6	OFD1, MKS1, CEP135, CC2D2A, CEP41, CEP290, AHI1, PAFAH1B1, CEP164, PCM1, CENPJ	38	797	16415	5.961995641550551	0.0047439287677024655	2.0672719038161702E-4	0.010836039461492586
GOTERM_BP_4	GO:0032990~cell part morphogenesis	11	28.947368421052634	9.016860928693026E-6	OFD1, MKS1, CEP135, CC2D2A, CEP41, CEP290, AHI1, PAFAH1B1, CEP164, PCM1, CENPJ	38	817	16415	5.81604715583328	0.005897627749482437	2.464316072846584E-4	0.013478937973510074
GOTERM_BP_4	GO:0007018~microtubule-based movement	7	18.421052631578945	1.0369716847331286E-5	OFD1, NDE1, CENPE, PAFAH1B1, PCM1, DYNC1H1, KIF2A	38	226	16415	13.37971588262692	0.0067794844218667105	2.720657642861779E-4	0.015501120893968157
GOTERM_BP_4	GO:0051321~meiotic cell cycle	7	18.421052631578945	1.1459516468925632E-5	PPP2R1A, RAD21, TUBGCP5, PPP2CA, TUBG1, SMC1A, SMC3	38	230	16415	13.147025171624714	0.007489300252714881	2.8909227696871653E-4	0.017130072362958604
GOTERM_BP_4	GO:0006998~nuclear envelope organization	5	13.157894736842104	3.881764605577977E-5	PPP2R1A, NUP133, PPP2CA, PAFAH1B1, RANBP2	38	85	16415	25.410216718266252	0.025143374979990085	9.426987156307964E-4	0.05801485793840433
GOTERM_BP_4	GO:1903046~meiotic cell cycle process	6	15.789473684210526	6.202643947181952E-5	PPP2R1A, RAD21, TUBGCP5, TUBG1, SMC1A, SMC3	38	189	16415	13.713450292397662	0.03987385897716633	0.0014521805015998979	0.09268652359472052
