Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_4	GO:0007186~G-protein coupled receptor signaling pathway	49	62.0253164556962	7.931860258293677E-35	OPRM1, ADCY3, CASR, DRD1, OR1C1, ADORA3, DRD3, DRD2, C3, GNA11, ADCY5, GABBR1, OXTR, GABBR2, POMC, AGTR2, DAGLA, HTR1B, HTR1A, OR2T10, CXCR4, CNR1, PTH, GPSM2, RAPGEF4, ADRA2B, PLCB1, GNAO1, PSAP, ANXA1, GAL, PDYN, OR2M4, OR10H2, CRHR1, PROK2, OR52M1, GPR37, GNAQ, CHRM3, GNB1, GRM7, F2, AVPR1B, CX3CR1, AVPR1A, RGS7, GNAS, HTR2A	77	1261	16415	8.283829572489365	9.668937654859993E-32	9.668937654859993E-32	1.284825257862021E-31
GOTERM_BP_4	GO:0007267~cell-cell signaling	38	48.10126582278481	6.01088884931446E-19	OPRM1, DRD1, DRD3, DRD2, OXT, ADCY5, SLC6A3, SLC6A4, OXTR, KCNJ10, GABBR2, POMC, KCNJ11, AGTR2, HTR1B, HTR1A, CNR1, PTH, RAPGEF4, ADRA2B, PLCB1, GNAO1, ANXA1, ESR2, GAL, PDYN, PCLO, OR10H2, CRHR1, KCNJ5, CHRM3, GNB1, GRM7, CX3CR1, CRH, GNAS, ABCC8, HTR2A	77	1517	16415	5.340085096182657	7.327273507314327E-16	3.6636367536571634E-16	9.736608518443286E-16
GOTERM_BP_4	GO:0010243~response to organonitrogen compound	28	35.44303797468354	4.6030899850775784E-17	ADCY3, OPRM1, DRD1, DRD3, CYP11B1, DRD2, SLC6A3, OXT, ADCY5, SLC6A4, OXTR, KCNJ11, AGTR2, HTR1B, APP, CNR1, GNAO1, ANXA1, GAL, CRHR1, GNB1, PRKAR1B, AVPR1B, AVPR1A, CRH, GNAS, ABCC8, HTR2A	77	789	16415	7.565387717478972	5.611166691809568E-14	1.8703888972698558E-14	7.456215924701196E-14
GOTERM_BP_4	GO:0015844~monoamine transport	13	16.455696202531644	2.7488408826715317E-16	HTR1B, DRD1, AGTR2, DRD3, DRD2, SLC6A3, OXT, CNR1, SLC6A4, CRH, OXTR, ADRA2B, HTR2A	77	69	16415	40.16469038208169	2.7067237340361316E-13	6.772360450213455E-14	3.552713678800501E-13
GOTERM_BP_4	GO:0048878~chemical homeostasis	29	36.708860759493675	6.43945626442234E-15	ADCY3, OPRM1, CASR, DRD1, DRD3, CYP11B1, DRD2, OXT, ADCY5, OXTR, KCNJ10, POMC, KCNJ11, HTR1B, APP, AGTR2, CXCR4, CNR1, PTH, TRPC6, PROK2, GNB1, PRKAR1B, F2, AVPR1B, AVPR1A, CRH, GNAS, HTR2A	77	1049	16415	5.893491637056937	7.849498828704782E-12	1.5698553568199713E-12	1.0436096431476471E-11
GOTERM_BP_4	GO:0042220~response to cocaine	11	13.924050632911392	1.1016663007087861E-14	OPRM1, HTR1B, DRD1, DRD3, DRD2, SLC6A3, OXT, CNR1, CRH, OXTR, HTR2A	77	47	16415	49.8936170212766	1.3398282483478852E-11	2.23310259173104E-12	1.780797731498751E-11
GOTERM_BP_4	GO:0046903~secretion	29	36.708860759493675	2.040318429775484E-14	OPRM1, DRD3, DRD2, OXT, ADCY5, SLC6A3, OXTR, POMC, ARFGEF2, KCNJ11, AGTR2, HTR1B, APP, HTR1A, CNR1, RAPGEF4, ADRA2B, PSAP, ANXA1, GAL, PCLO, CRHR1, CHRM3, GRM7, AVPR1A, CRH, GNAS, ABCC8, HTR2A	77	1098	16415	5.630485179665508	2.490185835313241E-11	3.5573766155039266E-12	3.3084646133829665E-11
GOTERM_BP_4	GO:0051046~regulation of secretion	24	30.37974683544304	2.5757037376433363E-14	OPRM1, DRD3, DRD2, OXT, ADCY5, ANXA1, OXTR, POMC, GAL, PCLO, KCNJ11, CRHR1, HTR1B, AGTR2, HTR1A, CNR1, GRM7, CRH, AVPR1A, RAPGEF4, GNAS, ADRA2B, ABCC8, HTR2A	77	683	16415	7.491015573006789	3.139799531481913E-11	3.924749414352391E-12	4.172218126541338E-11
GOTERM_BP_4	GO:0050890~cognition	17	21.518987341772153	2.9967911636863E-14	DEAF1, ADCY3, DRD1, DRD3, DRD2, OXT, SLC6A4, OXTR, APP, CNR1, PRKAR1B, GRM7, CX3CR1, CRH, GNAS, PLCB1, HTR2A	77	253	16415	14.324469996406755	3.654077040948778E-11	4.0600856010541975E-12	4.856115509710435E-11
GOTERM_BP_4	GO:0043269~regulation of ion transport	22	27.848101265822784	4.3944448992458257E-14	OPRM1, KCNJ15, DRD1, GNAO1, TRPC6, DRD3, DRD2, OXT, KCNJ10, GAL, KCNJ11, CRHR1, KCNJ5, AGTR2, KCNJ6, CNR1, GRM7, F2, AVPR1A, CRH, ABCC8, HTR2A	77	554	16415	8.465703971119133	5.3593129933915407E-11	5.359268584470556E-12	7.122080702970379E-11
