Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_4	GO:0034097~response to cytokine	19	52.77777777777778	1.0421394794509667E-15	IL1R2, IL27RA, HLA-DRB1, IL1RN, HLA-A, FADD, HLA-B, STAT1, ECM1, HLA-G, PSMB8, STAT2, IFNAR2, ISG15, TRIM8, IL1B, IRF3, HLA-DPB1, TRAF3	34	802	16415	11.4377658794191	8.533174167268953E-13	8.533174167268953E-13	1.5432100042289676E-12
GOTERM_BP_4	GO:0031347~regulation of defense response	18	50.0	1.4039449598920061E-15	IL1R2, IFIH1, CARD9, HLA-A, CD276, FADD, HLA-B, STAT1, IL10, PSMB8, STAT2, IFNAR2, NOD2, TICAM1, IL1B, IRF3, RNF135, TRAF3	34	676	16415	12.85546467107553	1.2325696019388488E-12	6.162848009694244E-13	2.2315482794965646E-12
GOTERM_BP_4	GO:0045087~innate immune response	19	52.77777777777778	2.257421358335616E-15	IFIH1, CARD9, HLA-DRB1, HLA-A, FADD, HLA-B, STAT1, HLA-G, PSMB8, STAT2, IFNAR2, NOD2, ISG15, TRIM8, TICAM1, IRF3, HLA-DPB1, RNF135, TRAF3	34	836	16415	10.9725935828877	1.8962609260597674E-12	6.320499679191016E-13	3.4416913763379853E-12
GOTERM_BP_4	GO:0034340~response to type I interferon	10	27.77777777777778	2.6936407911096808E-14	IFNAR2, ISG15, HLA-A, FADD, IRF3, HLA-B, STAT1, PSMB8, HLA-G, STAT2	34	78	16415	61.896681749622935	2.3039570251626174E-11	5.759837051755312E-12	4.176659018639839E-11
GOTERM_BP_4	GO:0045088~regulation of innate immune response	14	38.88888888888889	8.44191485500463E-14	IFNAR2, IFIH1, NOD2, CARD9, TICAM1, HLA-A, IRF3, FADD, HLA-B, RNF135, STAT1, PSMB8, TRAF3, STAT2	34	360	16415	18.77532679738562	7.205791519027116E-11	1.4411583038054232E-11	1.3062884107739592E-10
GOTERM_BP_4	GO:0001819~positive regulation of cytokine production	14	38.88888888888889	2.0604319645151728E-13	IFIH1, CARD9, IL27RA, CD276, HLA-A, FADD, IL10, HLA-G, NOD2, TICAM1, IL1B, IRF3, HLA-DPB1, RNF135	34	386	16415	17.510667479427003	1.759730139383464E-10	2.932887266382522E-11	3.190114838957925E-10
GOTERM_BP_4	GO:0071310~cellular response to organic substance	23	63.888888888888886	2.1865828497479868E-12	IL1R2, IL27RA, HLA-DRB1, IL1RN, HLA-A, FADD, HLA-B, STAT1, ECM1, IL10, HLA-G, PSMB8, STAT2, MSX2, IFNAR2, NOD2, ISG15, TRIM8, TICAM1, IL1B, IRF3, HLA-DPB1, TRAF3	34	2186	16415	5.079718529680857	1.867342946937356E-9	2.66763278133908E-10	3.3852143310753036E-9
GOTERM_BP_4	GO:0032649~regulation of interferon-gamma production	9	25.0	1.3624125922862943E-11	IL27RA, HLA-DRB1, ISG15, HLA-A, CD276, IL1B, FADD, HLA-DPB1, IL10	34	97	16415	44.79533050333536	1.1634982866048915E-8	1.4543728443783266E-9	2.109247221326882E-8
GOTERM_BP_4	GO:0051707~response to other organism	16	44.44444444444444	1.3834426635858658E-11	IFIH1, CARD9, IL27RA, HLA-DRB1, HLA-A, FADD, HLA-B, STAT1, IL10, STAT2, IFNAR2, NOD2, ISG15, TICAM1, IL1B, IRF3	34	829	16415	9.318101184985455	1.1814558775746775E-8	1.3127288145398097E-9	2.141801180854941E-8
GOTERM_BP_4	GO:0098542~defense response to other organism	13	36.11111111111111	9.651534648792791E-11	IFNAR2, IFIH1, NOD2, CARD9, IL27RA, ISG15, TICAM1, HLA-A, IRF3, FADD, STAT1, IL10, STAT2	34	494	16415	12.705108359133126	8.242410654002441E-8	8.242410975967118E-9	1.4942249659810614E-7
