Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_4	GO:0016192~vesicle-mediated transport	15	83.33333333333334	1.3223588276197827E-12	DNM3, SYT1, SYT2, SYNJ1, CBL, ITSN1, ADRB2, NECAP1, DNAJC6, VAMP2, LRP2, EGF, CLTCL1, DNM1, HIP1	18	1494	16415	9.15606871932173	6.387127493567846E-10	6.387127493567846E-10	1.8950285785024334E-9
GOTERM_BP_4	GO:0099504~synaptic vesicle cycle	6	33.33333333333333	8.946574659471485E-8	SYT1, SYT2, SYNJ1, VAMP2, ITSN1, DNM1	18	115	16415	47.57971014492753	4.3211023912248514E-5	2.1605745360253614E-5	1.2820759333065368E-4
GOTERM_BP_4	GO:0048489~synaptic vesicle transport	6	33.33333333333333	1.471147395448853E-7	SYT1, SYT2, SYNJ1, VAMP2, ITSN1, DNM1	18	127	16415	43.08398950131233	7.105389995809563E-5	2.3685194303402213E-5	2.1082056727017573E-4
GOTERM_BP_4	GO:0060627~regulation of vesicle-mediated transport	8	44.44444444444444	1.6773464992405647E-7	SYT1, SYT2, SYNJ1, CBL, DNAJC6, VAMP2, DNM1, HIP1	18	449	16415	16.24845335313041	8.101256102444054E-5	2.0253755569688003E-5	2.4036958711226575E-4
GOTERM_BP_4	GO:0048488~synaptic vesicle endocytosis	4	22.22222222222222	8.848984085662246E-7	SYT1, SYT2, SYNJ1, ITSN1	18	19	16415	191.98830409356725	4.273147954499956E-4	8.547757067112194E-5	0.0012680841343648552
GOTERM_BP_4	GO:0051650~establishment of vesicle localization	6	33.33333333333333	3.577917327340728E-6	SYT1, SYT2, SYNJ1, VAMP2, ITSN1, DNM1	18	242	16415	22.610192837465565	0.0017266447914283667	2.8798138550711894E-4	0.005127163429741177
GOTERM_BP_4	GO:0051648~vesicle localization	6	33.33333333333333	4.532907107855468E-6	SYT1, SYT2, SYNJ1, VAMP2, ITSN1, DNM1	18	254	16415	21.541994750656166	0.0021870041092658665	3.1272239148283365E-4	0.006495624548163992
GOTERM_BP_4	GO:0051050~positive regulation of transport	8	44.44444444444444	2.010620465314036E-5	SYT1, SYNJ1, CBL, VAMP2, EGF, CLTCL1, DNM1, HIP1	18	920	16415	7.929951690821255	0.009664391165025155	0.0012131878016136133	0.02880906182153309
GOTERM_BP_4	GO:0061025~membrane fusion	5	27.77777777777778	3.754749427991281E-5	DNM3, SYT1, SYT2, VAMP2, DNM1	18	191	16415	23.872891215823156	0.017972316625398332	0.002013057766513615	0.05379346165413912
GOTERM_BP_4	GO:0051656~establishment of organelle localization	6	33.33333333333333	5.138402718922151E-5	SYT1, SYT2, SYNJ1, VAMP2, ITSN1, DNM1	18	420	16415	13.027777777777777	0.024513660681587335	0.0024788348812972982	0.07360996686277543
GOTERM_BP_4	GO:0051130~positive regulation of cellular component organization	8	44.44444444444444	1.0139133893619712E-4	DNM3, SYT1, ADRB2, SYT2, SYNJ1, CBL, EGF, HIP1	18	1183	16415	6.1669953977646275	0.047794588938107285	0.004442330760098034	0.14519932756026366
GOTERM_BP_4	GO:0044765~single-organism transport	12	66.66666666666666	1.0950209481241964E-4	AVPR2, DNM3, SYT1, ADRB2, SYT2, SYNJ1, VAMP2, EGF, LRP2, ITSN1, CLTCL1, DNM1	18	3415	16415	3.2044899951195704	0.05151794370020024	0.004398000990628703	0.15680600863485772
GOTERM_BP_4	GO:0071822~protein complex subunit organization	9	50.0	1.2009828677811258E-4	DNM3, SYT1, ADRB2, SYNJ1, DNAJC6, VAMP2, EGF, DNM1, HIP1	18	1674	16415	4.902927120669056	0.05636039122197378	0.004452439607949721	0.1719675160603451
