Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_4	GO:0000151~ubiquitin ligase complex	10	26.31578947368421	8.32863230872274E-9	CUL3, UBE2A, CUL7, NEDD4, BTRC, FBXL4, ASB14, TRAF7, KCTD13, FBXO11	38	294	17359	15.537952022914428	8.82834641946495E-7	8.82834641946495E-7	9.345574203400986E-6
GOTERM_CC_4	GO:0005634~nucleus	29	76.31578947368422	1.5452787275426722E-5	HECW2, UBE3A, BTRC, UBA5, ASB14, UBE3C, ZBTB16, RLIM, RNF213, HOXD10, HOXD11, CUL3, CUL7, NEDD4L, USP15, TRIP12, UBE2A, OPA1, SETBP1, HACE1, HERC2, PRICKLE1, HUWE1, NEDD4, RNF25, FBXL4, SMURF1, KCTD13, FBXO11	38	7048	17359	1.8796336400023896	0.0016366673040270063	8.186687612838917E-4	0.017338233484187615
GOTERM_CC_4	GO:1990234~transferase complex	10	26.31578947368421	1.8600460003230546E-5	CUL3, UBE2A, CUL7, NEDD4, BTRC, FBXL4, ASB14, TRAF7, KCTD13, FBXO11	38	739	17359	6.181539776369204	0.001969724638623216	6.570064424725741E-4	0.02086962856895358
GOTERM_CC_4	GO:0005829~cytosol	19	50.0	6.462391911942679E-5	UBE2A, UBE3A, BTRC, UBA5, ZBTB16, HERC1, RLIM, RNF213, KCTD7, CUL3, CUL7, HUWE1, PRICKLE1, NEDD4, RNF25, FBXL4, NEDD4L, SMURF1, TRIP12	38	3399	17359	2.553545160341277	0.006826946570098857	0.001711123550300897	0.07249068173953432
GOTERM_CC_4	GO:0005737~cytoplasm	33	86.8421052631579	0.0010409664144362322	HECW2, OCLN, FBXO40, UBE3A, BTRC, ASB14, UBA5, UBE3C, ZBTB16, RLIM, RNF213, CUL3, CUL7, TRAF7, NEDD4L, USP15, TRIP12, UBE2A, OPA1, HACE1, HERC2, UBE2H, PATJ, HERC1, KCTD7, PRICKLE1, HUWE1, NEDD4, RNF25, FBXL4, PTCH1, SMURF1, FBXO11	38	10775	17359	1.3990645988521189	0.10452404718618447	0.021838003666032613	1.161876302889664
GOTERM_CC_4	GO:0031981~nuclear lumen	17	44.73684210526316	0.0015990977497006011	UBE2A, OPA1, BTRC, ZBTB16, HERC2, RLIM, RNF213, HOXD11, CUL3, CUL7, HUWE1, FBXL4, NEDD4L, SMURF1, KCTD13, TRIP12, FBXO11	38	3592	17359	2.1619900949478374	0.15603143736600444	0.027877388401534975	1.7797587419442706
GOTERM_CC_4	GO:0044428~nuclear part	18	47.368421052631575	0.0016876132915449142	UBE2A, OPA1, BTRC, HERC2, ZBTB16, RLIM, RNF213, HOXD11, CUL3, CUL7, HUWE1, PRICKLE1, FBXL4, NEDD4L, SMURF1, KCTD13, TRIP12, FBXO11	38	3981	17359	2.0654820925712927	0.16392597652576435	0.025252557623067995	1.8774264775169858
GOTERM_CC_4	GO:0043231~intracellular membrane-bounded organelle	33	86.8421052631579	0.0018614672189690349	HECW2, OCLN, UBE3A, BTRC, UBA5, ASB14, UBE3C, ZBTB16, RLIM, RNF213, HOXD10, HOXD11, CUL3, CUL7, TRAF7, NEDD4L, USP15, TRIP12, UBE2A, OPA1, SETBP1, HACE1, HERC2, HERC1, PRICKLE1, HUWE1, NEDD4, RNF25, FBXL4, PTCH1, SMURF1, KCTD13, FBXO11	38	11035	17359	1.3661006844251544	0.17921936823678597	0.02438518302355397	2.0689988218167032
GOTERM_CC_4	GO:0044424~intracellular part	37	97.36842105263158	0.0024784803328588407	HECW2, OCLN, FBXO40, UBE3A, BTRC, ASB14, UBA5, UBE3C, ZBTB16, RLIM, RNF213, HOXD10, HOXD11, CUL3, CUL7, TRAF7, NEDD4L, USP15, TRIP12, UBE2A, OPA1, SETBP1, HACE1, HERC2, PATJ, UBE2H, HERC1, KCTD7, PRICKLE1, HUWE1, NEDD4, RNF25, FBXL4, PTCH1, SMURF1, KCTD13, FBXO11	38	13860	17359	1.219493810283284	0.23129271533316753	0.028804240678789506	2.74614827375389
GOTERM_CC_4	GO:0031461~cullin-RING ubiquitin ligase complex	4	10.526315789473683	0.005524779361239498	CUL3, CUL7, BTRC, KCTD13	38	169	17359	10.812208034880099	0.4441463975772699	0.0570339814215961	6.027268951465192
