Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_4	GO:0016917~GABA receptor activity	10	37.03703703703704	1.3135291304549122E-20	GABRD, GABRG2, GABRG3, GABRA1, GABRB3, GABRA4, GABRB2, GABRA3, GABRB1, GABRA6	26	22	14466	252.90209790209792	4.33464613050121E-19	4.33464613050121E-19	1.146515829534124E-17
GOTERM_MF_4	GO:0022834~ligand-gated channel activity	12	44.44444444444444	2.7317262430613997E-16	GABRD, GABRG2, GABRG3, GABRA1, GLRA1, GABRB3, GABRA4, GABRB2, GABRA3, GABRB1, GABRA6, GLRA2	26	145	14466	46.04562334217507	7.327471962526033E-15	3.6637359812630166E-15	1.887379141862766E-13
GOTERM_MF_4	GO:0015075~ion transmembrane transporter activity	18	66.66666666666666	3.5421080712528904E-16	SLC12A6, GABRD, GABRG2, GABRG3, CLCN2, GABRA1, GABRB3, GLRA1, SLC6A1, GABRA4, GABRA3, GABRB2, GABRA6, GABRB1, SLC12A5, GLRA2, SLC24A2, SLC1A1	26	817	14466	12.258167780811599	1.099120794378905E-14	3.6637359812630166E-15	2.886579864025407E-13
GOTERM_MF_4	GO:0022838~substrate-specific channel activity	14	51.85185185185185	6.899119591788341E-14	GABRD, GABRG2, GABRG3, CLCN2, GABRA1, GLRA1, GABRA4, GABRB3, GABRA3, GABRB2, GABRA6, GABRB1, GLRA2, SLC24A2	26	445	14466	17.504235090751944	2.2751800443643333E-12	5.687672555154677E-13	6.017408793468348E-11
GOTERM_MF_4	GO:0015267~channel activity	14	51.85185185185185	1.7253933831480684E-13	GABRD, GABRG2, GABRG3, CLCN2, GABRA1, GLRA1, GABRA4, GABRB3, GABRA3, GABRB2, GABRA6, GABRB1, GLRA2, SLC24A2	26	478	14466	16.295783714193757	5.693445714882728E-12	1.1386447340555605E-12	1.5059065106015623E-10
GOTERM_MF_4	GO:0030594~neurotransmitter receptor activity	9	33.33333333333333	2.528076350682656E-12	GABRG2, GABRA1, GLRA1, GABRB3, GABRA4, GABRA3, GABRB1, GABRA6, GLRA2	26	95	14466	52.710121457489876	8.342693202934015E-11	1.390443316040546E-11	2.2066459770542224E-9
GOTERM_MF_4	GO:0008503~benzodiazepine receptor activity	4	14.814814814814813	9.087963382105859E-8	GABRG2, GABRA4, GABRA3, GABRA6	26	6	14466	370.92307692307696	2.999023555161351E-6	4.2843248715396243E-7	7.932439392011048E-5
GOTERM_MF_4	GO:0022835~transmitter-gated channel activity	5	18.51851851851852	2.414191375839977E-7	GABRA1, GLRA1, GABRB3, GABRB1, GLRA2	26	32	14466	86.93509615384616	7.96680076631251E-6	9.958535668319612E-7	2.107228520009663E-4
GOTERM_MF_4	GO:0004888~transmembrane signaling receptor activity	12	44.44444444444444	4.31293327787315E-6	GABRD, GABRG2, GABRG3, GABRA1, GLRA1, GABRB3, GABRA4, GABRB2, GABRA3, GABRB1, GABRA6, GLRA2	26	1309	14466	5.100546512311219	1.4231697707101088E-4	1.5813997745528496E-5	0.003764487401702876
GOTERM_MF_4	GO:0015291~secondary active transmembrane transporter activity	5	18.51851851851852	6.461655328107913E-4	SLC12A6, SLC6A1, SLC24A2, SLC12A5, SLC1A1	26	234	14466	11.888560157790927	0.021104471683741077	0.002130762175974965	0.562600276783487
GOTERM_MF_4	GO:0022853~active ion transmembrane transporter activity	3	11.11111111111111	0.015337153055586953	SLC12A6, SLC12A5, SLC1A1	26	110	14466	15.174125874125876	0.3995329226760693	0.0453093821070949	12.620351156372555
GOTERM_MF_4	GO:0031406~carboxylic acid binding	3	11.11111111111111	0.03231212685486387	GLRA1, GLRA2, SLC1A1	26	164	14466	10.177767354596623	0.661728932617776	0.08636638266558594	24.925863709417794
GOTERM_MF_4	GO:0019900~kinase binding	4	14.814814814814813	0.0814842067649248	SLC12A6, CADPS, SLC12A5, STK39	26	595	14466	3.7404007756948934	0.9394856006239328	0.19407092251520464	52.378717039978916
