Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_4	GO:0071556~integral component of lumenal side of endoplasmic reticulum membrane	5	13.88888888888889	3.172635746472944E-7	HLA-DRB1, HLA-A, HLA-B, HLA-DPB1, HLA-G	36	29	17359	83.13697318007664	3.902266446631497E-5	3.902266446631497E-5	3.65824081405286E-4
GOTERM_CC_4	GO:0098553~lumenal side of endoplasmic reticulum membrane	5	13.88888888888889	3.172635746472944E-7	HLA-DRB1, HLA-A, HLA-B, HLA-DPB1, HLA-G	36	29	17359	83.13697318007664	3.902266446631497E-5	3.902266446631497E-5	3.65824081405286E-4
GOTERM_CC_4	GO:0042611~MHC protein complex	5	13.88888888888889	3.6555039922335894E-7	HLA-DRB1, HLA-A, HLA-B, HLA-DPB1, HLA-G	36	30	17359	80.36574074074075	4.496169650891613E-5	2.248110095437461E-5	4.2150160206588794E-4
GOTERM_CC_4	GO:0012507~ER to Golgi transport vesicle membrane	5	13.88888888888889	4.72048923309943E-6	HLA-DRB1, HLA-A, HLA-B, HLA-DPB1, HLA-G	36	56	17359	43.0530753968254	5.804530180045786E-4	1.935217876013473E-4	0.005442883267303689
GOTERM_CC_4	GO:0030176~integral component of endoplasmic reticulum membrane	6	16.666666666666664	1.0759790918568948E-5	HLA-DRB1, TAP1, HLA-A, HLA-B, HLA-DPB1, HLA-G	36	147	17359	19.681405895691608	0.0013225860142630497	3.308106208665951E-4	0.012406007265353125
GOTERM_CC_4	GO:0031227~intrinsic component of endoplasmic reticulum membrane	6	16.666666666666664	1.2655908709986644E-5	HLA-DRB1, TAP1, HLA-A, HLA-B, HLA-DPB1, HLA-G	36	152	17359	19.033991228070175	0.0015554756138442816	3.1128886396369904E-4	0.014592079817909998
GOTERM_CC_4	GO:0030134~ER to Golgi transport vesicle	5	13.88888888888889	1.7765383559459052E-5	HLA-DRB1, HLA-A, HLA-B, HLA-DPB1, HLA-G	36	78	17359	30.909900284900285	0.002182775860455455	3.641272875598567E-4	0.02048267942509341
GOTERM_CC_4	GO:0005773~vacuole	11	30.555555555555557	9.706244528499159E-5	WDFY3, HLA-DRB1, SQSTM1, TICAM1, HLA-A, IL1B, HLA-B, HLA-DPB1, HLA-G, TRAF3, CTSF	36	1212	17359	4.37635221855519	0.011868270043393525	0.0017041548771650206	0.11186187401491798
GOTERM_CC_4	GO:0030662~coated vesicle membrane	5	13.88888888888889	1.7474517417937225E-4	HLA-DRB1, HLA-A, HLA-B, HLA-DPB1, HLA-G	36	140	17359	17.221230158730158	0.02126615210173688	0.0026833352276812716	0.20130679892428338
GOTERM_CC_4	GO:0030666~endocytic vesicle membrane	5	13.88888888888889	2.58079035518489E-4	HLA-DRB1, HLA-A, HLA-B, HLA-DPB1, HLA-G	36	155	17359	15.554659498207887	0.031249147454658677	0.003521320919630866	0.2971771851309257
GOTERM_CC_4	GO:0030658~transport vesicle membrane	5	13.88888888888889	2.7766370189331163E-4	HLA-DRB1, HLA-A, HLA-B, HLA-DPB1, HLA-G	36	158	17359	15.259317862165965	0.03358060017836417	0.003409910772566027	0.3196959069862171
GOTERM_CC_4	GO:0044437~vacuolar part	8	22.22222222222222	4.910881687046468E-4	WDFY3, HLA-DRB1, TICAM1, HLA-A, HLA-B, HLA-DPB1, HLA-G, CTSF	36	718	17359	5.372640049520273	0.058629683191922966	0.0054775506129562945	0.5647933899603275
GOTERM_CC_4	GO:0098797~plasma membrane protein complex	7	19.444444444444446	5.836337324646964E-4	HLA-DRB1, HLA-A, FADD, HLA-B, HLA-DPB1, HLA-G, TRAF3	36	527	17359	6.404859793379718	0.06929033751520464	0.0059661237357059305	0.6709018963413249
GOTERM_CC_4	GO:0031410~cytoplasmic vesicle	10	27.77777777777778	7.826024420518207E-4	HLA-DRB1, SQSTM1, TICAM1, HLA-A, IL1B, HLA-B, HLA-DPB1, ECM1, MLANA, HLA-G	36	1284	17359	3.7554084458290067	0.09180647218475069	0.007380153982935456	0.8986802366488078
GOTERM_CC_4	GO:0097708~intracellular vesicle	10	27.77777777777778	7.914358559452437E-4	HLA-DRB1, SQSTM1, TICAM1, HLA-A, IL1B, HLA-B, HLA-DPB1, ECM1, MLANA, HLA-G	36	1286	17359	3.7495679972351823	0.09279347395042825	0.006931944774930088	0.9087816145591288
GOTERM_CC_4	GO:0005768~endosome	8	22.22222222222222	0.0010109139933250208	HLA-DRB1, SQSTM1, TICAM1, HLA-A, HLA-B, HLA-DPB1, HLA-G, TRAF3	36	811	17359	4.756541992053705	0.11697813217844177	0.008259389811460127	1.1594622993378212
GOTERM_CC_4	GO:0044459~plasma membrane part	14	38.88888888888889	0.0012142291452903813	IL27RA, HLA-DRB1, HLA-A, CD276, FADD, HLA-B, HLA-G, PDCD1, IFNAR2, NOD2, TAP1, HLA-DPB1, MLANA, TRAF3	36	2635	17359	2.561943917351887	0.1388106938997794	0.009296575327405243	1.3911652505418926
GOTERM_CC_4	GO:0005774~vacuolar membrane	7	19.444444444444446	0.0012496282230923664	WDFY3, HLA-DRB1, TICAM1, HLA-A, HLA-B, HLA-DPB1, HLA-G	36	610	17359	5.533378870673952	0.14255684022859028	0.009006279949048013	1.431456170872547
GOTERM_CC_4	GO:0010008~endosome membrane	6	16.666666666666664	0.0012569115418359597	HLA-DRB1, TICAM1, HLA-A, HLA-B, HLA-DPB1, HLA-G	36	407	17359	7.108517608517608	0.14332559820907376	0.008557472398407984	1.4397441153100154
GOTERM_CC_4	GO:0044440~endosomal part	6	16.666666666666664	0.0017907289975604857	HLA-DRB1, TICAM1, HLA-A, HLA-B, HLA-DPB1, HLA-G	36	441	17359	6.560468631897203	0.19784796169731167	0.011535950783300497	2.045463888280774
GOTERM_CC_4	GO:0005829~cytosol	15	41.66666666666667	0.004270819319194931	IFIH1, CARD9, FADD, STAT1, PSMB8, STAT2, NOD2, ISG15, TRIM8, SQSTM1, TICAM1, IL1B, IRF3, RNF135, TRAF3	36	3399	17359	2.1279543002843977	0.40929334243971427	0.025978388030318933	4.815271308775937
GOTERM_CC_4	GO:0030133~transport vesicle	5	13.88888888888889	0.004988203831194	HLA-DRB1, HLA-A, HLA-B, HLA-DPB1, HLA-G	36	346	17359	6.968127809890816	0.459404750738173	0.028864948024310055	5.603013326726646
GOTERM_CC_4	GO:0030670~phagocytic vesicle membrane	3	8.333333333333332	0.006496131224481556	HLA-A, HLA-B, HLA-G	36	60	17359	24.10972222222222	0.5514031676107545	0.03578189494977568	7.239455040635978
GOTERM_CC_4	GO:0005737~cytoplasm	30	83.33333333333334	0.006789748034811039	IL1R2, IFIH1, HLA-DRB1, IL10, NOD2, TRIM8, ISG15, SQSTM1, TAP1, TICAM1, IL1B, HLA-DPB1, MLANA, TRAF3, WDFY3, CARD9, IL1RN, HLA-A, FADD, HLA-B, STAT1, ECM1, HLA-G, PSMB8, STAT2, HIVEP3, IRF3, RNF135, C12ORF57, CTSF	36	10775	17359	1.3425367362722351	0.5674196109311654	0.035778483341732836	7.555065766887448
GOTERM_CC_4	GO:0044444~cytoplasmic part	25	69.44444444444444	0.007176410375928771	WDFY3, IFIH1, CARD9, HLA-DRB1, HLA-A, FADD, HLA-B, STAT1, ECM1, HLA-G, PSMB8, STAT2, NOD2, ISG15, TRIM8, SQSTM1, TICAM1, TAP1, IL1B, IRF3, HLA-DPB1, RNF135, MLANA, CTSF, TRAF3	36	8090	17359	1.4900940804834502	0.5876492738774362	0.03623877691557831	7.969195648696614
GOTERM_CC_4	GO:0044433~cytoplasmic vesicle part	6	16.666666666666664	0.007394400323668753	HLA-DRB1, HLA-A, HLA-B, HLA-DPB1, ECM1, HLA-G	36	615	17359	4.704336043360433	0.5986376139403333	0.035856968213691	8.201923511221343
GOTERM_CC_4	GO:0016023~cytoplasmic, membrane-bounded vesicle	8	22.22222222222222	0.008359383207677661	HLA-DRB1, HLA-A, IL1B, HLA-B, HLA-DPB1, ECM1, MLANA, HLA-G	36	1183	17359	3.26082464544003	0.6438936340354919	0.03893432418572096	9.22570527821689
