Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_4	GO:0008066~glutamate receptor activity	16	25.0	3.9139787714851117E-31	GRIK1, GRIK2, GRIK3, GRIK4, GRIN1, GRIN2A, GRIK5, GRIA3, GRM1, GRM5, GRIN2B, GRIA2, GRIA1, GRIN2D, GRID2, GRID1	53	27	14466	161.74423480083857	2.8180647154692806E-29	2.8180647154692806E-29	4.073968932962019E-28
GOTERM_MF_4	GO:0022835~transmitter-gated channel activity	15	23.4375	3.970184695543445E-27	GRIK1, GRIK2, GRIK3, GRIK4, GRIN1, GRIN2A, GRIK5, GRIA3, GRIN2B, GRIA2, GRIA1, GRIN2D, GRID2, HTR3A, GRID1	53	32	14466	127.94221698113208	2.85853298079128E-25	1.42926649039564E-25	4.132472364337348E-24
GOTERM_MF_4	GO:0022834~ligand-gated channel activity	19	29.6875	1.1083592004107707E-23	GRIK1, GRIK2, GRIK3, GRIK4, GRIN1, GRIK5, GRIN2A, GRIA3, GRIN2B, GRIA2, GRIA1, GRIN2D, GRID2, DLG4, DLG3, HTR3A, HTR3C, DLG1, GRID1	53	145	14466	35.76499674690957	7.9801862429575495E-22	2.66006208098585E-22	1.1536651608671815E-20
GOTERM_MF_4	GO:0030594~neurotransmitter receptor activity	16	25.0	2.0863861344723355E-21	GRIK1, GRIK2, GRIK3, GRIK4, GRIN1, GRIN2A, GRIK5, GRIA3, GRIN2B, GRIA2, GRIA1, GRIN2D, GRID2, HTR3A, HTR3C, GRID1	53	95	14466	45.969414101290965	1.5021980168200815E-19	3.755495042050204E-20	2.171670514906201E-18
GOTERM_MF_4	GO:0022838~substrate-specific channel activity	20	31.25	3.643642750096453E-16	GRIK1, GRIK2, GRIK3, GRIK4, GRIN1, GRIK5, GRIN2A, GRIA3, GRIN2B, GRIA2, GRIA1, GRIN2D, GRID2, DLG4, DLG3, HTR3A, IL1RAPL1, HTR3C, DLG1, GRID1	53	445	14466	12.267118931524275	2.398081733190338E-14	4.773959005888173E-15	3.4416913763379853E-13
GOTERM_MF_4	GO:0015267~channel activity	20	31.25	1.4595355644684388E-15	GRIK1, GRIK2, GRIK3, GRIK4, GRIN1, GRIK5, GRIN2A, GRIA3, GRIN2B, GRIA2, GRIA1, GRIN2D, GRID2, DLG4, DLG3, HTR3A, IL1RAPL1, HTR3C, DLG1, GRID1	53	478	14466	11.420225783532015	1.0391687510491465E-13	1.7319479184152442E-14	1.4988010832439613E-12
GOTERM_MF_4	GO:0015075~ion transmembrane transporter activity	23	35.9375	1.4236220627313902E-14	GRIK1, GRIK2, GRIK3, GRIK4, GRIN1, GRIK5, GRIN2A, GRIA3, SLC7A11, SLC1A2, SLC1A3, GRIN2B, GRIA2, GRIA1, GRIN2D, GRID2, DLG4, DLG3, HTR3A, IL1RAPL1, HTR3C, DLG1, GRID1	53	817	14466	7.683841019837879	1.0231815394945443E-12	1.4621637234313312E-13	1.4788170688007085E-11
GOTERM_MF_4	GO:0035254~glutamate receptor binding	8	12.5	9.739060846513677E-12	DLG4, DLG3, HOMER1, SHANK1, CAMK2A, SHANK2, DLG2, DLG1	53	30	14466	72.78490566037735	7.012150859964095E-10	8.765188574955118E-11	1.0137202188786887E-8
GOTERM_MF_4	GO:0004888~transmembrane signaling receptor activity	22	34.375	1.2972671524792405E-9	NRXN2, GRIK1, NRXN3, GRIK2, GRIK3, GRIK4, GRIN1, GRIK5, GRIN2A, GRIA3, NRXN1, GRM1, GRM5, GRIN2B, GRIA2, GRIA1, GRIN2D, GRID2, HTR3A, IL1RAPL2, HTR3C, GRID1	53	1309	14466	4.587283970191851	9.340323281481488E-8	1.037813746052052E-8	1.3502950535482228E-6
GOTERM_MF_4	GO:0097109~neuroligin family protein binding	4	6.25	4.358915745974616E-7	NRXN2, NRXN3, DLG4, NRXN1	53	5	14466	218.35471698113207	3.138370773336785E-5	3.1384150963598145E-6	4.5370841165182085E-4
