HPO,p_val,module
HP:0001042,0.0,1
HP:0001043,0.0,1
HP:0001045,0.0,1
HP:0001046,0.0,1
HP:0001047,0.0002,1
HP:0001048,0.0,1
HP:0001050,0.0,1
HP:0001051,0.0,1
HP:0001052,0.0,1
HP:0001053,0.0,1
HP:0001054,0.0,1
HP:0001055,0.0004,1
HP:0001056,0.0,1
HP:0001057,0.0,1
HP:0001058,0.0,1
HP:0001059,0.054,1
HP:0001060,0.0,1
HP:0001061,0.0,1
HP:0001062,0.0,1
HP:0001063,0.0,1
HP:0001065,0.0,1
HP:0001067,0.0,1
HP:0001069,0.1813,1
HP:0001070,0.0,1
HP:0001071,0.0,1
HP:0001072,0.0,1
HP:0001073,0.0,1
HP:0001074,0.0,1
HP:0001075,0.0,1
HP:0001076,0.9976,1
HP:0001080,0.0,1
HP:0001081,0.0023,1
HP:0001082,0.027,1
HP:0001083,0.0,1
HP:0001084,0.0,1
HP:0001085,0.0,1
HP:0001087,0.0,1
HP:0001088,0.8428,1
HP:0001089,0.1675,1
HP:0001090,0.0,1
HP:0001092,0.0,1
HP:0001093,0.0166,1
HP:0001094,0.0,1
HP:0001095,0.0001,1
HP:0001096,0.0,1
HP:0001097,0.0,1
HP:0001098,0.0,1
HP:0001099,0.0,1
HP:0001100,0.0,1
HP:0001101,0.0,1
HP:0001102,0.0,1
HP:0001103,0.0,1
HP:0001104,0.0919,1
HP:0001105,0.0,1
HP:0001106,0.0,1
HP:0001107,0.1497,1
HP:0001112,0.9133,1
HP:0001114,0.1599,1
HP:0001115,0.0001,1
HP:0001116,0.0001,1
HP:0001117,0.0,1
HP:0001118,0.1695,1
HP:0001119,0.1094,1
HP:0001120,0.0,1
HP:0001123,0.0,1
HP:0001125,0.4034,1
HP:0001126,0.0014,1
HP:0001128,0.0369,1
HP:0001129,0.015,1
HP:0001131,0.0,1
HP:0001132,0.0085,1
HP:0001133,0.0,1
HP:0001134,0.0,1
HP:0001135,0.167,1
HP:0001136,0.0,1
HP:0001137,0.5676,1
HP:0001138,0.0001,1
HP:0001139,0.0283,1
HP:0001140,0.0,1
HP:0001141,0.0485,1
HP:0001142,0.0,1
HP:0001144,0.0004,1
HP:0001147,0.0418,1
HP:0001149,0.0,1
HP:0001151,0.2828,1
HP:0001152,0.2611,1
HP:0001153,0.1682,1
HP:0001155,0.0,1
HP:0001156,0.0,1
HP:0001159,0.0,1
HP:0001161,0.0,1
HP:0001162,0.0,1
HP:0001163,0.0,1
HP:0001166,0.0,1
HP:0001167,0.0,1
HP:0001169,0.0,1
HP:0001171,0.0,1
HP:0001172,0.0,1
HP:0001176,0.0,1
HP:0001177,0.0,1
HP:0001178,0.0,1
HP:0001180,0.0,1
HP:0001181,0.0,1
HP:0001182,0.0057,1
HP:0001187,0.0,1
HP:0001188,0.0312,1
HP:0001191,0.0,1
HP:0001193,0.0,1
HP:0001194,0.0333,1
HP:0001195,0.0213,1
HP:0001196,0.1531,1
HP:0001197,0.0,1
HP:0001199,0.0,1
HP:0001204,0.0,1
HP:0001211,0.0,1
HP:0001212,0.0397,1
HP:0001215,0.1657,1
HP:0001216,0.0,1
HP:0001217,0.0,1
HP:0001218,0.0689,1
HP:0001220,0.0,1
HP:0001222,0.0,1
HP:0001223,0.0,1
HP:0001225,0.1637,1
HP:0001227,0.0,1
HP:0001230,0.0,1
HP:0001231,0.0,1
HP:0001232,0.0,1
HP:0001233,0.0,1
HP:0001234,0.0001,1
HP:0001238,0.0,1
HP:0001239,0.0,1
HP:0001241,0.0,1
HP:0001245,0.0,1
HP:0001248,0.0,1
HP:0001249,0.0,1
HP:0001250,0.0,1
HP:0001251,0.0,1
HP:0001252,0.0,1
HP:0001254,0.775,1
HP:0001256,0.0,1
HP:0001257,0.0003,1
HP:0001258,0.0153,1
HP:0001259,0.0035,1
HP:0001260,0.0,1
HP:0001262,0.0032,1
HP:0001263,0.0,1
HP:0001264,0.0011,1
HP:0001265,0.0005,1
HP:0001266,0.1449,1
HP:0001268,0.0,1
HP:0001269,0.0,1
HP:0001270,0.0,1
HP:0001271,0.0,1
HP:0001272,0.1037,1
HP:0001273,0.0,1
HP:0001274,0.0,1
HP:0001276,0.0,1
HP:0001278,0.0001,1
HP:0001279,0.0989,1
HP:0001281,0.0118,1
HP:0001283,0.0492,1
HP:0001284,0.0,1
HP:0001285,0.1292,1
HP:0001287,0.0,1
HP:0001288,0.0,1
HP:0001289,0.0,1
HP:0001290,0.0,1
HP:0001291,0.0,1
HP:0001293,0.0,1
HP:0001297,0.0,1
HP:0001298,0.0238,1
HP:0001300,0.0002,1
HP:0001301,0.5046,1
HP:0001302,0.0002,1
HP:0001304,0.1732,1
HP:0001305,0.0035,1
HP:0001308,0.3009,1
HP:0001310,0.001,1
HP:0001311,0.0,1
HP:0001312,0.4132,1
HP:0001315,0.0004,1
HP:0001317,0.0,1
HP:0001319,0.0074,1
HP:0001320,0.0002,1
HP:0001321,0.0,1
HP:0001324,0.0,1
HP:0001325,0.0602,1
HP:0001326,0.4506,1
HP:0001327,0.1683,1
HP:0001328,0.0,1
HP:0001331,0.0,1
HP:0001332,0.0058,1
HP:0001334,0.0019,1
HP:0001335,0.0,1
HP:0001336,0.04,1
HP:0001337,0.0,1
HP:0001338,0.332,1
HP:0001339,0.0,1
HP:0001340,0.1594,1
HP:0001341,0.074,1
HP:0001342,0.0,1
HP:0001343,0.9548,1
HP:0001344,0.0,1
HP:0001345,0.278,1
HP:0001347,0.0009,1
HP:0001348,0.6366,1
HP:0001349,0.3169,1
HP:0001350,0.0197,1
HP:0001351,0.1594,1
HP:0001355,0.0,1
HP:0001357,0.0,1
HP:0001360,0.0,1
HP:0001361,0.0001,1
HP:0001362,0.0,1
HP:0001363,0.0,1
HP:0001367,0.0,1
HP:0001369,0.0,1
HP:0001370,0.0,1
HP:0001371,0.0,1
HP:0001373,0.0,1
HP:0001374,0.0,1
HP:0001376,0.0,1
HP:0001377,0.0,1
HP:0001382,0.0,1
HP:0001384,0.0,1
HP:0001385,0.001,1
HP:0001386,0.0,1
HP:0001387,0.0,1
HP:0001388,0.0,1
HP:0001392,0.0,1
HP:0001394,0.0,1
HP:0001395,0.0058,1
HP:0001396,0.0,1
HP:0001397,0.0243,1
HP:0001399,0.0821,1
HP:0001401,0.9231,1
HP:0001402,0.0,1
HP:0001403,0.7848,1
HP:0001404,0.8205,1
HP:0001405,0.1718,1
HP:0001406,0.3233,1
HP:0001407,0.0504,1
HP:0001408,0.2709,1
HP:0001409,0.0,1
